timestamp,rss,vms,page_faults,major_faults,minor_faults,swap,cpu_percent
0.01874375343322754,724.74609375,25818.8203125,0,0,0,0,0.0
0.1312720775604248,812.64453125,25906.71484375,0,0,0,0,115.5
0.24459600448608398,814.64453125,25911.71484375,0,0,0,0,114.7
0.36138391494750977,893.65625,25988.21484375,0,0,0,0,94.2
0.4817690849304199,1038.2890625,26135.21484375,0,0,0,0,3746.3
0.6045341491699219,1159.11328125,26255.21875,0,0,0,0,3567.8
0.7316241264343262,1291.7734375,26387.21875,0,0,0,0,3768.9
0.8614623546600342,1410.28125,26507.21875,0,0,0,0,3619.9
0.9936535358428955,1531.36328125,26627.21875,0,0,0,0,3615.9
1.1286139488220215,1655.11328125,26753.22265625,0,0,0,0,3541.8
1.2645595073699951,1716.98828125,26833.2265625,0,0,0,0,5162.9
1.3993220329284668,1736.4921875,26834.22265625,0,0,0,0,4824.3
1.537611961364746,1762.3359375,26858.22265625,0,0,0,0,4613.5
1.6772480010986328,1762.3359375,26858.22265625,0,0,0,0,4604.7
1.8146100044250488,1762.3359375,26858.22265625,0,0,0,0,4542.8
1.9541141986846924,1762.3359375,26858.22265625,0,0,0,0,4788.3
2.0949699878692627,1762.3359375,26858.22265625,0,0,0,0,4691.6
2.251708507537842,2154.86328125,27250.90625,0,0,0,0,5034.1
2.3932857513427734,2067.203125,27163.01171875,0,0,0,0,3299.3
2.536060333251953,2127.3359375,27223.01171875,0,0,0,0,3228.8
2.68254017829895,2247.15234375,27343.01171875,0,0,0,0,3297.4
2.831463575363159,2366.45703125,27463.01171875,0,0,0,0,3236.6
2.983124256134033,2487.3359375,27583.015625,0,0,0,0,3197.9
3.1373562812805176,2612.92578125,27709.015625,0,0,0,0,3151.1
3.315732002258301,2618.078125,27715.015625,0,0,0,0,5481.8
3.479701519012451,2618.078125,27715.015625,0,0,0,0,4349.0
3.6396069526672363,2618.078125,27715.015625,0,0,0,0,4552.9
3.7949459552764893,2618.078125,27715.015625,0,0,0,0,4210.1
3.9558653831481934,2618.078125,27715.015625,0,0,0,0,4791.0
4.113650798797607,2618.1328125,27715.015625,0,0,0,0,5209.8
4.277311325073242,2618.1328125,27715.015625,0,0,0,0,4215.3
4.439256906509399,2618.1328125,27715.015625,0,0,0,0,3903.3
4.597135305404663,2618.1328125,27715.015625,0,0,0,0,3705.4
4.764694690704346,2672.37890625,27769.015625,0,0,0,0,4279.0
4.928816795349121,2672.37890625,27769.015625,0,0,0,0,5252.3
5.1070802211761475,2672.37890625,27769.015625,0,0,0,0,5205.8
5.271505832672119,2672.37890625,27769.015625,0,0,0,0,4116.5
5.427773714065552,2672.37890625,27769.015625,0,0,0,0,4378.0
5.58843207359314,2672.4296875,27769.015625,0,0,0,0,5284.6
5.7495410442352295,2672.4296875,27769.015625,0,0,0,0,4320.0
5.906191110610962,2672.4296875,27769.015625,0,0,0,0,4187.7
6.0715930461883545,2672.4296875,27769.015625,0,0,0,0,3893.5
6.241274356842041,2672.4296875,27769.015625,0,0,0,0,4472.3
6.399535179138184,2672.4296875,27769.015625,0,0,0,0,4246.9
6.55759859085083,2672.4296875,27769.015625,0,0,0,0,4754.9
6.722796678543091,2672.4296875,27769.015625,0,0,0,0,4984.3
6.897388458251953,2672.4296875,27769.015625,0,0,0,0,5103.5
7.055294036865234,2672.4296875,27769.015625,0,0,0,0,3318.4
7.218665599822998,2672.609375,27769.015625,0,0,0,0,5458.8
7.375951290130615,2672.609375,27769.015625,0,0,0,0,3548.5
7.541188478469849,2672.609375,27769.015625,0,0,0,0,3879.2
7.700799465179443,2672.609375,27769.015625,0,0,0,0,4147.7
7.869109392166138,2672.609375,27769.015625,0,0,0,0,4092.9
8.035524368286133,2672.609375,27769.015625,0,0,0,0,5132.2
8.214867115020752,2672.609375,27769.015625,0,0,0,0,5335.7
8.376309394836426,2672.609375,27769.015625,0,0,0,0,4336.8
8.533358335494995,2672.609375,27769.015625,0,0,0,0,4489.1
8.697167873382568,2759.3828125,27856.91015625,0,0,0,0,3992.5
8.854647874832153,2671.48828125,27769.015625,0,0,0,0,4000.4
9.02193832397461,2674.640625,27769.015625,0,0,0,0,4907.6
9.183014154434204,2680.2265625,27769.015625,0,0,0,0,3935.3
9.346537113189697,2681.0,27769.015625,0,0,0,0,4354.2
9.518265724182129,2681.0,27769.015625,0,0,0,0,5404.8
9.67676043510437,2681.0,27769.015625,0,0,0,0,5457.7
9.85122036933899,2681.01953125,27769.015625,0,0,0,0,4757.4
10.015451431274414,2681.01953125,27769.015625,0,0,0,0,5114.8
10.174233198165894,2681.01953125,27769.015625,0,0,0,0,5056.3
10.342556953430176,2681.01953125,27769.015625,0,0,0,0,5894.5
10.508668661117554,2681.01953125,27769.015625,0,0,0,0,4665.6
10.676566123962402,2680.4296875,27769.015625,0,0,0,0,5950.0
10.842576026916504,2681.01953125,27769.015625,0,0,0,0,5752.8
