timestamp,rss,vms,page_faults,major_faults,minor_faults,swap,cpu_percent
0.008702278137207031,1361.1328125,10608.63671875,0,0,0,0,0.0
0.11692643165588379,1361.1328125,10608.63671875,0,0,0,0,92.4
0.22526049613952637,1361.1328125,10608.63671875,0,0,0,0,101.6
0.33404064178466797,1361.1328125,10608.63671875,0,0,0,0,110.3
0.4418637752532959,1361.1328125,10608.63671875,0,0,0,0,92.7
0.5498001575469971,1361.1328125,10608.63671875,0,0,0,0,92.6
0.6729249954223633,1440.12109375,10687.86328125,0,0,0,0,105.6
0.7896382808685303,1498.95703125,10746.4609375,0,0,0,0,94.2
0.8984098434448242,1498.95703125,10746.4609375,0,0,0,0,101.1
1.0071876049041748,1498.95703125,10746.4609375,0,0,0,0,110.3
1.1249988079071045,1498.95703125,10746.4609375,0,0,0,0,84.9
1.2336804866790771,1498.95703125,10746.4609375,0,0,0,0,110.4
1.3525643348693848,1498.95703125,10746.4609375,0,0,0,0,92.5
1.461592435836792,1507.640625,10755.4609375,0,0,0,0,100.9
