timestamp,rss,vms,page_faults,major_faults,minor_faults,swap,cpu_percent
0.02086925506591797,761.51171875,25852.1328125,0,0,0,0,0.0
0.13894152641296387,761.51171875,25852.1328125,0,0,0,0,101.6
0.251878023147583,761.51171875,25852.1328125,0,0,0,0,115.1
0.3640594482421875,761.51171875,25852.1328125,0,0,0,0,107.0
0.47614502906799316,761.51171875,25852.1328125,0,0,0,0,116.0
0.5875766277313232,761.51171875,25852.1328125,0,0,0,0,107.7
0.708463191986084,782.65625,25873.4140625,0,0,0,0,107.5
0.8184158802032471,870.6875,25961.30859375,0,0,0,0,109.1
0.9292817115783691,870.6875,25961.30859375,0,0,0,0,108.3
1.039891242980957,870.6875,25961.30859375,0,0,0,0,99.4
1.1503615379333496,870.6875,25961.30859375,0,0,0,0,117.7
1.260840892791748,870.6875,25961.30859375,0,0,0,0,108.6
1.3714416027069092,870.6875,25961.30859375,0,0,0,0,108.5
1.4807302951812744,870.6875,25961.30859375,0,0,0,0,109.8
1.5949337482452393,871.16796875,25965.30859375,0,0,0,0,4272.9
1.7095189094543457,871.171875,25965.30859375,0,0,0,0,11213.7
1.8294870853424072,871.171875,25965.30859375,0,0,0,0,10163.2
1.9479310512542725,871.171875,25965.30859375,0,0,0,0,7823.0
2.073958396911621,871.171875,25965.30859375,0,0,0,0,8758.8
2.213064193725586,871.171875,25965.30859375,0,0,0,0,6765.1
2.3402693271636963,871.234375,25965.30859375,0,0,0,0,8914.8
2.458564043045044,871.234375,25965.30859375,0,0,0,0,8276.4
2.5786118507385254,871.234375,25965.30859375,0,0,0,0,6955.5
2.6975622177124023,871.234375,25965.30859375,0,0,0,0,9306.1
2.8175666332244873,871.234375,25965.30859375,0,0,0,0,9597.3
2.9355838298797607,871.234375,25965.30859375,0,0,0,0,8534.8
3.077284574508667,871.234375,25965.30859375,0,0,0,0,7839.5
3.196110725402832,871.234375,25965.30859375,0,0,0,0,8467.5
3.310490608215332,871.234375,25965.30859375,0,0,0,0,10282.3
3.42862606048584,871.234375,25965.30859375,0,0,0,0,9835.2
3.5476560592651367,871.234375,25965.30859375,0,0,0,0,8972.5
3.667194366455078,871.234375,25965.30859375,0,0,0,0,10339.7
3.7856667041778564,871.234375,25965.30859375,0,0,0,0,6970.3
3.907184600830078,871.234375,25965.30859375,0,0,0,0,8379.6
4.025726079940796,871.234375,25965.30859375,0,0,0,0,9600.2
4.143373489379883,871.234375,25965.30859375,0,0,0,0,9799.9
4.26064395904541,871.234375,25965.30859375,0,0,0,0,9985.9
4.390098571777344,871.234375,25965.30859375,0,0,0,0,9547.6
4.508572816848755,871.234375,25965.30859375,0,0,0,0,8153.7
4.629241228103638,871.234375,25965.30859375,0,0,0,0,7524.8
4.74783182144165,871.234375,25965.30859375,0,0,0,0,8287.0
4.864936590194702,871.234375,25965.30859375,0,0,0,0,10583.3
4.980584144592285,871.234375,25965.30859375,0,0,0,0,10065.4
5.095812559127808,871.234375,25965.30859375,0,0,0,0,9068.7
5.2156922817230225,871.234375,25965.30859375,0,0,0,0,10518.2
5.333347320556641,871.234375,25965.30859375,0,0,0,0,7624.4
5.4548633098602295,871.234375,25965.30859375,0,0,0,0,8385.6
