timestamp,rss,vms,page_faults,major_faults,minor_faults,swap,cpu_percent
0.00930333137512207,552.68359375,25713.21484375,0,0,0,0,0.0
0.11627388000488281,552.68359375,25713.21484375,0,0,0,0,102.8
0.22460722923278809,552.68359375,25713.21484375,0,0,0,0,101.5
0.3331904411315918,552.68359375,25713.21484375,0,0,0,0,110.5
0.44273996353149414,552.68359375,25713.21484375,0,0,0,0,100.4
0.5525691509246826,552.68359375,25713.21484375,0,0,0,0,118.4
0.6775586605072021,611.15625,25771.80859375,0,0,0,0,96.0
0.7871148586273193,670.0,25830.40625,0,0,0,0,109.5
0.8962626457214355,670.0,25830.40625,0,0,0,0,109.9
1.0050146579742432,670.0,25830.40625,0,0,0,0,101.1
1.11334228515625,670.0,25830.40625,0,0,0,0,110.8
1.2223448753356934,670.0,25830.40625,0,0,0,0,110.1
1.3313701152801514,670.0,25830.40625,0,0,0,0,110.1
1.4403252601623535,710.08203125,25870.65625,0,0,0,0,110.1
1.5503458976745605,729.24609375,25891.8359375,0,0,0,0,8564.5
1.6613447666168213,859.5859375,25991.84375,0,0,0,0,8496.1
1.7723491191864014,887.015625,26013.34375,0,0,0,0,6035.8
1.8829448223114014,891.84765625,25985.875,0,0,0,0,6031.2
1.9975945949554443,986.98828125,26089.75,0,0,0,0,8748.2
2.1198558807373047,986.98828125,26089.75,0,0,0,0,10149.4
2.2348833084106445,991.1171875,26121.75390625,0,0,0,0,9285.5
2.349545478820801,987.1171875,26089.75,0,0,0,0,5876.3
2.464916467666626,989.36328125,26121.75390625,0,0,0,0,5812.9
2.5802218914031982,987.36328125,26089.75,0,0,0,0,8662.7
2.707976818084717,987.36328125,26089.75,0,0,0,0,10543.5
2.822888135910034,987.36328125,26089.75,0,0,0,0,8284.9
2.9373490810394287,987.36328125,26121.75390625,0,0,0,0,5853.5
3.0609254837036133,987.36328125,26089.75,0,0,0,0,7938.2
3.176567792892456,987.36328125,26089.75,0,0,0,0,10661.7
3.2926957607269287,989.89453125,26089.75,0,0,0,0,8327.3
3.4080593585968018,990.5859375,26089.75,0,0,0,0,8352.5
3.523730754852295,991.21484375,26089.75,0,0,0,0,7490.2
3.638822078704834,991.21484375,26089.75,0,0,0,0,6221.2
3.7532458305358887,991.21484375,26089.75,0,0,0,0,7218.8
3.8700332641601562,991.5625,26089.75,0,0,0,0,7680.6
3.9874820709228516,991.5625,26089.75,0,0,0,0,6036.5
4.10376238822937,991.5625,26089.75,0,0,0,0,5908.3
4.2186362743377686,1002.04296875,26121.75390625,0,0,0,0,8017.4
4.3334009647369385,1002.04296875,26121.75390625,0,0,0,0,5689.9
4.448721647262573,1000.04296875,26121.75390625,0,0,0,0,5721.3
4.566377401351929,998.04296875,26089.75,0,0,0,0,6104.4
4.681367635726929,998.04296875,26089.75,0,0,0,0,5957.3
4.796613693237305,998.04296875,26089.75,0,0,0,0,7193.0
4.912593126296997,998.04296875,26089.75,0,0,0,0,8880.9
5.029031276702881,998.04296875,26089.75,0,0,0,0,7308.8
5.152113437652588,998.04296875,26089.75,0,0,0,0,9326.6
5.280731439590454,998.04296875,26089.75,0,0,0,0,10006.6
5.401922941207886,998.04296875,26089.75,0,0,0,0,9428.8
5.517320156097412,998.29296875,26121.75390625,0,0,0,0,6092.4
5.632441282272339,998.046875,26121.75390625,0,0,0,0,5830.0
5.747084617614746,998.046875,26089.75,0,0,0,0,7379.4
5.861710548400879,998.046875,26089.75,0,0,0,0,8793.7
5.9776997566223145,998.046875,26089.75,0,0,0,0,8837.1
6.0942113399505615,998.046875,26089.75,0,0,0,0,9818.6
6.20922589302063,998.30078125,26121.75390625,0,0,0,0,7990.4
6.3239312171936035,998.046875,26121.75390625,0,0,0,0,5832.3
