timestamp,rss,vms,page_faults,major_faults,minor_faults,swap,cpu_percent
0.007868528366088867,1138.9453125,10037.6796875,0,0,0,0,0.0
0.11612677574157715,1138.9453125,10037.6796875,0,0,0,0,101.6
0.22390127182006836,1138.9453125,10037.6796875,0,0,0,0,102.1
0.3426072597503662,1138.9453125,10037.6796875,0,0,0,0,92.7
0.4505503177642822,1138.9453125,10037.6796875,0,0,0,0,101.9
0.5664582252502441,1138.9453125,10037.6796875,0,0,0,0,94.9
0.6955773830413818,1317.29296875,10359.94921875,0,0,0,0,100.7
0.8115003108978271,1285.69140625,10184.16796875,0,0,0,0,94.9
0.9192619323730469,1285.69140625,10184.16796875,0,0,0,0,111.3
1.0270202159881592,1285.69140625,10184.16796875,0,0,0,0,92.8
1.1348505020141602,1285.69140625,10184.16796875,0,0,0,0,102.0
1.242757797241211,1285.69140625,10184.16796875,0,0,0,0,92.7
1.3600928783416748,1343.95703125,10242.76171875,0,0,0,0,102.3
1.4686951637268066,1340.3203125,10252.02734375,0,0,0,0,55.2
