timestamp,rss,vms,page_faults,major_faults,minor_faults,swap,cpu_percent
0.012514829635620117,746.46484375,25838.23046875,0,0,0,0,0.0
0.12473106384277344,746.46484375,25838.23046875,0,0,0,0,98.1
0.2369680404663086,746.46484375,25838.23046875,0,0,0,0,124.7
0.34889793395996094,746.46484375,25838.23046875,0,0,0,0,98.3
0.46101975440979004,746.46484375,25838.23046875,0,0,0,0,115.9
0.5731143951416016,746.46484375,25838.23046875,0,0,0,0,116.0
0.7009875774383545,803.41015625,25895.44140625,0,0,0,0,101.7
0.813107967376709,891.5703125,25983.3359375,0,0,0,0,107.0
0.925257682800293,891.5703125,25983.3359375,0,0,0,0,107.0
1.037327527999878,891.5703125,25983.3359375,0,0,0,0,107.1
1.14943265914917,891.5703125,25983.3359375,0,0,0,0,116.0
1.2615079879760742,891.5703125,25983.3359375,0,0,0,0,116.0
1.3732500076293945,891.5703125,25983.3359375,0,0,0,0,107.4
1.485408067703247,891.5703125,25983.3359375,0,0,0,0,214.0
1.6100220680236816,891.70703125,25983.3359375,0,0,0,0,10776.8
1.7239928245544434,891.70703125,25983.3359375,0,0,0,0,9800.9
1.8449530601501465,891.70703125,25983.3359375,0,0,0,0,8300.2
1.9667418003082275,891.70703125,25983.3359375,0,0,0,0,9899.7
2.0922138690948486,891.70703125,25983.3359375,0,0,0,0,11455.3
2.212484121322632,891.70703125,25983.3359375,0,0,0,0,10360.6
2.3305435180664062,891.70703125,25983.3359375,0,0,0,0,9054.9
2.451178789138794,891.70703125,25983.3359375,0,0,0,0,11596.0
2.5673701763153076,891.70703125,25983.3359375,0,0,0,0,11181.1
2.6856422424316406,891.70703125,25983.3359375,0,0,0,0,11303.6
2.8048160076141357,891.70703125,25983.3359375,0,0,0,0,10656.8
2.9192774295806885,891.70703125,25983.3359375,0,0,0,0,10848.6
3.0326998233795166,891.70703125,25983.3359375,0,0,0,0,10115.6
3.153064012527466,891.70703125,25983.3359375,0,0,0,0,10675.2
3.273268461227417,891.70703125,25983.3359375,0,0,0,0,11513.7
3.3898305892944336,891.70703125,25983.3359375,0,0,0,0,9669.1
3.508514165878296,891.70703125,25983.3359375,0,0,0,0,11247.4
3.6275970935821533,891.70703125,25983.3359375,0,0,0,0,10404.9
3.742154836654663,891.70703125,25983.3359375,0,0,0,0,11619.5
3.858895778656006,891.70703125,25983.3359375,0,0,0,0,11263.6
3.9821975231170654,891.70703125,25983.3359375,0,0,0,0,10572.6
