timestamp,rss,vms,page_faults,major_faults,minor_faults,swap,cpu_percent
0.008121967315673828,1195.58203125,10105.19921875,0,0,0,0,0.0
0.11640667915344238,1195.58203125,10105.19921875,0,0,0,0,101.6
0.22429275512695312,1195.58203125,10105.19921875,0,0,0,0,102.0
0.34003305435180664,1195.58203125,10105.19921875,0,0,0,0,95.0
0.45091915130615234,1195.58203125,10105.19921875,0,0,0,0,99.2
0.5587847232818604,1195.58203125,10105.19921875,0,0,0,0,102.0
0.676933765411377,1341.80859375,10251.68359375,0,0,0,0,101.6
0.792654275894165,1342.078125,10251.6875,0,0,0,0,95.1
0.9013528823852539,1342.078125,10251.6875,0,0,0,0,101.2
1.0091404914855957,1342.078125,10251.6875,0,0,0,0,102.0
1.1167306900024414,1342.08203125,10251.6875,0,0,0,0,102.2
1.2346324920654297,1342.08203125,10251.6875,0,0,0,0,93.3
1.3580718040466309,1400.55078125,10310.28125,0,0,0,0,97.2
