timestamp,rss,vms,page_faults,major_faults,minor_faults,swap,cpu_percent
0.12298965454101562,6394.42578125,31486.3515625,0,0,0,0,0.0
0.34398388862609863,6394.42578125,31486.3515625,0,0,0,0,153.9
0.5796444416046143,6394.42578125,31486.3515625,0,0,0,0,2019.8
0.8251023292541504,6394.42578125,31486.3515625,0,0,0,0,5324.1
1.0941970348358154,6394.42578125,31486.3515625,0,0,0,0,4861.3
1.3540065288543701,6394.42578125,31486.3515625,0,0,0,0,4414.6
1.6140494346618652,6394.42578125,31486.3515625,0,0,0,0,4195.4
1.8533806800842285,6394.42578125,31486.3515625,0,0,0,0,3934.5
2.0882484912872314,6394.42578125,31486.3515625,0,0,0,0,4791.7
2.3293488025665283,6394.42578125,31486.3515625,0,0,0,0,5309.4
2.5775222778320312,6394.42578125,31486.3515625,0,0,0,0,4758.8
2.8251712322235107,6394.42578125,31486.3515625,0,0,0,0,5208.2
3.082881450653076,6394.42578125,31486.3515625,0,0,0,0,4474.5
3.3324646949768066,6394.42578125,31486.3515625,0,0,0,0,4888.2
3.577155828475952,6394.42578125,31486.3515625,0,0,0,0,4078.6
3.803330898284912,6394.42578125,31486.3515625,0,0,0,0,4120.0
4.043843507766724,6394.42578125,31486.3515625,0,0,0,0,5094.3
4.303146123886108,6394.42578125,31486.3515625,0,0,0,0,4670.1
4.5590596199035645,6394.42578125,31486.3515625,0,0,0,0,4286.4
4.801880121231079,6394.42578125,31486.3515625,0,0,0,0,4006.8
5.034988164901733,6394.42578125,31486.3515625,0,0,0,0,3981.3
5.267963409423828,6394.42578125,31486.3515625,0,0,0,0,4374.1
5.498957395553589,6394.42578125,31486.3515625,0,0,0,0,4861.7
5.7497076988220215,6394.42578125,31486.3515625,0,0,0,0,5044.9
6.000851631164551,6394.42578125,31486.3515625,0,0,0,0,4558.6
6.252629518508911,6394.42578125,31486.3515625,0,0,0,0,4909.5
6.510608673095703,6394.42578125,31486.3515625,0,0,0,0,4302.7
6.748775959014893,6394.42578125,31486.3515625,0,0,0,0,3833.3
6.9707605838775635,6394.42578125,31486.3515625,0,0,0,0,3090.1
7.212069988250732,6394.42578125,31486.3515625,0,0,0,0,4774.6
7.463344097137451,6394.42578125,31486.3515625,0,0,0,0,4584.6
7.712380409240723,6394.42578125,31486.3515625,0,0,0,0,5256.3
7.9573962688446045,6394.42578125,31486.3515625,0,0,0,0,4165.9
8.192467451095581,6394.42578125,31486.3515625,0,0,0,0,4110.5
8.421825408935547,6394.42578125,31486.3515625,0,0,0,0,3998.2
8.666999578475952,6394.42578125,31486.3515625,0,0,0,0,5808.1
8.92107081413269,6394.42578125,31486.3515625,0,0,0,0,4628.0
9.179777383804321,6394.42578125,31486.3515625,0,0,0,0,4573.3
9.44920563697815,6394.42578125,31486.3515625,0,0,0,0,4450.2
9.715319395065308,6394.42578125,31486.3515625,0,0,0,0,4437.9
9.968565464019775,6394.42578125,31486.3515625,0,0,0,0,4812.9
10.227845668792725,6395.38671875,31486.3515625,0,0,0,0,4381.9
10.472490787506104,6395.38671875,31486.3515625,0,0,0,0,4749.7
10.712797164916992,6395.38671875,31486.3515625,0,0,0,0,4402.8
