timestamp,rss,vms,page_faults,major_faults,minor_faults,swap,cpu_percent
0.006178379058837891,548.921875,25710.44921875,0,0,0,0,0.0
0.11096835136413574,548.921875,25710.44921875,0,0,0,0,105.0
0.21718525886535645,548.921875,25710.44921875,0,0,0,0,103.6
0.3248860836029053,548.921875,25710.44921875,0,0,0,0,102.1
0.4328470230102539,548.921875,25710.44921875,0,0,0,0,111.2
0.5409259796142578,548.921875,25710.44921875,0,0,0,0,101.8
0.6766529083251953,611.140625,25771.80859375,0,0,0,0,103.1
0.7852449417114258,670.0,25830.40625,0,0,0,0,119.7
0.89351487159729,670.0,25830.40625,0,0,0,0,101.6
1.0016732215881348,670.0,25830.40625,0,0,0,0,110.9
1.1099679470062256,670.0,25830.40625,0,0,0,0,101.6
1.2180602550506592,670.0,25830.40625,0,0,0,0,101.8
1.3260750770568848,670.0,25830.40625,0,0,0,0,101.8
1.4334688186645508,699.171875,25859.703125,0,0,0,0,6471.8
1.5439872741699219,699.171875,25859.703125,0,0,0,0,9146.6
